system:index,aspct_16,aspct_32,aspct_4,ca_10,ca_10000,ci_16,ci_32,ci_4,control_band,crosc_16,crosc_32,crosc_4,dah,devmeanelev_16,devmeanelev_32,devmeanelev_4,dfa,diffmeanelev_16,diffmeanelev_32,diffmeanelev_4,diffopen_2,diffopen_256,diffopen_32,dis,fel,gmrph_ms_30,gmrph_ms_300,gmrph_r_30,gmrph_r_300,gmrph_r_3000,hs_st,latitude,longc_16,longc_32,longc_4,longitude,maxc_16,maxc_32,maxc_4,mbi_0p001,mbi_0p01,mbi_0p1,mca_10,mca_10000,minc_16,minc_32,minc_4,minelev_16,minelev_32,minelev_4,morpfeat_16,morpfeat_32,morpfeat_4,msp,nh,no_2,no_256,no_32,perctelev_16,perctelev_32,perctelev_4,pisrdif_2023-01-22,pisrdif_2023-02-22,pisrdif_2023-03-22,pisrdif_2023-04-22,pisrdif_2023-05-22,pisrdif_2023-06-22,pisrdif_2023-12-22,pisrdir_2023-01-22,pisrdir_2023-02-22,pisrdir_2023-03-22,pisrdir_2023-04-22,pisrdir_2023-05-22,pisrdir_2023-06-22,pisrdir_2023-12-22,planc_16,planc_32,planc_4,po_2,po_256,po_32,profc_16,profc_32,profc_4,relelev_16,relelev_32,relelev_4,relmeanelev_16,relmeanelev_32,relmeanelev_4,sl_16,sl_32,sl_4,slh,spi,stddevelev_16,stddevelev_32,stddevelev_4,stdh,swi_10,swi_10000,tpi_32,tpi_4,tri_16,tri_32,tri_4,tsc_16,tsc_32,tsc_4,twi,vlyd,vrm_16,vrm_32,vrm_4,.geo
5591,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,59.01812829783917,,,,-166.5027989206914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[-166.5027989206914,59.01812829783917]}"
5592,348.96746826171875,350.6485290527344,29.085590362548828,2147.918701171875,2147.918701171875,1.8773967027664185,0.47387537360191345,-23.552095413208008,1,-6.108267371018883E-6,-8.278765335489879E-7,-2.0841021614614874E-4,-0.006230683997273445,-0.105049267411232,-0.12596681714057922,-0.8688268661499023,198.47131399941645,-0.07571868598461151,-0.12226371467113495,-0.17869234085083008,-0.008952617645263672,-0.007304549217224121,-0.01039743423461914,0.0,213.53346245149405,3,3,5,2,2,44.762107849121094,63.78208329464761,-8.110503586067352E-6,-3.3533370924487826E-7,-7.434336293954402E-5,-151.41232216121327,-4.841887857764959E-6,1.0284840072927182E-6,-4.4369346142048016E-5,-0.13558374345302582,-0.017988529056310654,-0.0019317656988278031,24291.337890625,6412.42822265625,-9.376883099321276E-6,-2.191694420616841E-6,-2.3838423658162355E-4,211.97711181640625,210.9062957763672,213.2922821044922,1,1,5,0.21292957663536072,0.39353522658348083,1.5752726793289185,1.5662094354629517,1.5716845989227295,47.272117614746094,45.08602523803711,18.131650924682617,0.15852752327919006,0.4446052014827728,0.8605701923370361,1.0294725894927979,1.3640460968017578,1.4869253635406494,0.07396452128887177,0.02982344478368759,0.4182499349117279,1.653202772140503,3.708184003829956,5.234611988067627,5.908668518066406,8.272312697954476E-4,0.0010014887666329741,1.835972216213122E-4,0.05176254361867905,1.5663200616836548,1.5589048862457275,1.5612871646881104,-8.11005065770587E-6,-3.353234774294833E-7,-7.434163126163185E-5,1.5563483238220215,2.627164840698242,0.24117650091648102,-0.07571959495544434,-0.12226702272891998,-0.17869117856025696,0.34944817423820496,0.25834277272224426,0.22977371513843536,0.9345037341117859,13.610503196716309,0.7215220332145691,0.9704128503799438,0.206059068441391,135.20875549316406,12.874048233032227,11.542616844177246,-0.022969434037804604,-0.15002839267253876,0.7255182266235352,0.9781725406646729,0.27307969331741333,46.11868667602539,47.54928207397461,48.1318359375,12.78450870513916,1.4401400089263916,3.3545037149451673E-4,3.8805455551482737E-4,1.3490267156157643E-4,"{""type"":""Point"",""coordinates"":[-151.41232216121327,63.78208329464761]}"
5593,10.514358520507812,22.54149055480957,29.953889846801758,16724.650390625,16724.650390625,-13.716215133666992,-13.37752914428711,-17.890064239501953,1,-2.57458770647645E-4,-7.843205821700394E-6,-6.468563806265593E-4,-0.053636420518159866,-0.24023941159248352,-0.032973308116197586,-0.2070956528186798,1239.406369151309,-2.202401638031006,-1.2042430639266968,-0.34784582257270813,0.007192134857177734,-0.029697179794311523,-0.004819154739379883,,1532.6622169702046,5,3,7,7,3,44.01019287109375,58.99472398686191,1.1973272921750322E-4,3.3346028067171574E-4,-9.29469068069011E-4,-135.53127435928164,1.3518087507691234E-4,3.688862198032439E-4,-2.611182280816138E-4,0.4649414122104645,0.07958792895078659,0.008571241050958633,43332.18359375,16724.638671875,-2.729069092310965E-4,-4.326914859120734E-5,-0.0013152072206139565,1510.0560302734375,1347.5745849609375,1530.3037109375,3,1,3,0.6269513368606567,0.8134756684303284,1.5672003030776978,1.5434396266937256,1.5606681108474731,39.58610916137695,41.80436706542969,46.92064666748047,0.22341783344745636,0.5504898428916931,0.8193992972373962,0.9126055240631104,1.0916557312011719,1.2234452962875366,0.1760844737291336,0.1970164179801941,0.7606063485145569,1.9488356113433838,4.5616631507873535,6.027326583862305,6.581759452819824,0.0,0.0027978885918855667,4.4555083150044084E-5,0.010628930293023586,1.5743924379348755,1.513742446899414,1.5558489561080933,1.182278647320345E-4,3.185397363267839E-4,-9.243312524631619E-4,22.606182098388672,185.0876007080078,2.3585071563720703,-2.2024312019348145,-1.2042280435562134,-0.34779998660087585,5.257501125335693,9.983747482299805,3.482320785522461,328.9436340332031,898.6880493164062,9.167611122131348,36.52199172973633,1.679565191268921,1245.2767333984375,11.294329643249512,10.342451095581055,-0.13670964539051056,-0.06484217196702957,9.428483009338379,36.54185485839844,1.7152180671691895,47.284420013427734,49.519351959228516,30.308650970458984,12.64828872680664,75.4264907836914,0.0032640895806252956,0.019969787448644638,0.0018685221439227462,"{""type"":""Point"",""coordinates"":[-135.53127435928164,58.99472398686191]}"
5594,297.14599609375,357.74566650390625,242.83853149414062,535.3147583007812,535.3147583007812,8.709700584411621,-1.478102207183838,14.780206680297852,1,4.149693631916307E-5,7.2950283538375515E-6,3.0189985409379005E-4,0.009234510362148285,0.30346107482910156,0.029938293620944023,0.18745650351047516,39.85737911997976,0.35881662368774414,0.1004648208618164,0.05633198097348213,0.0018912553787231445,0.0036668777465820312,0.002665281295776367,,129.3147666538225,3,4,6,2,6,45.03823471069336,63.19461273935822,9.93778376141563E-5,-4.912458825856447E-5,-1.2881020666100085E-4,-155.13014992501903,1.2317358050495386E-4,2.0364592273836024E-5,3.5600533010438085E-4,0.19308392703533173,0.02322492189705372,0.0023704394698143005,43281.1484375,9271.701171875,1.7701187971397303E-5,-6.21941580902785E-5,-1.8291568267159164E-4,124.66471862792969,122.42192077636719,128.51870727539062,5,1,4,0.3314726948738098,0.3342636823654175,1.5698506832122803,1.5598636865615845,1.5673089027404785,56.66648483276367,53.661006927490234,65.13932037353516,0.17141197621822357,0.46826043725013733,0.8745447397232056,1.0413910150527954,1.3622350692749023,1.489772081375122,0.08915924280881882,0.04397019371390343,0.4653550088405609,1.7397814989089966,3.790879249572754,5.288341522216797,5.933452606201172,0.0023690746165812016,-0.004759958013892174,-5.324681405909359E-4,-0.03368980437517166,1.5717419385910034,1.5635305643081665,1.5699741840362549,9.936655987985432E-5,-4.9110760301118717E-5,-1.2879485439043492E-4,4.650049209594727,6.892844200134277,0.7960551381111145,0.3588241636753082,0.10046406835317612,0.056336503475904465,0.49853459000587463,0.7848948836326599,0.513731062412262,4.26736307144165,5.1414899826049805,1.1825553178787231,3.3563716411590576,0.29978784918785095,108.33427429199219,12.99898624420166,11.457904815673828,0.05197862163186073,0.055188074707984924,1.235819935798645,3.3579185009002686,0.3050552010536194,55.086082458496094,50.82120132446289,46.46522521972656,10.928431510925293,8.49909782409668,3.9665744407102466E-4,6.294597405940294E-4,6.276451313169673E-5,"{""type"":""Point"",""coordinates"":[-155.13014992501903,63.19461273935822]}"
5595,270.0,47.85047912597656,270.0,100.0,100.0,,,,1,0.0,-1.8653287270353758E-7,0.0,0.0,0.0,-0.06826398521661758,3.4627170464318624E-8,,-9.2148511043888E-15,-0.004867704585194588,9.992007221626409E-16,0.0,0.0,0.0,0.4557013511657715,,1,1,1,1,1,45.0,60.50973196225498,0.0,-9.051614142663311E-7,0.0,-164.4354037394247,0.0,-1.832438982773965E-7,0.0,0.0,0.0,0.0,8879536.0,4071977.0,0.0,-9.084503744816175E-7,0.0,0.5000500082969666,0.5000500082969666,0.5000500082969666,1,1,1,0.9609245657920837,0.01953772082924843,1.5707963705062866,1.5707963705062866,1.5707963705062866,0.0,0.0,0.0,0.21971318125724792,0.5513457655906677,0.9161235690116882,1.069095492362976,1.3175603151321411,1.4584746360778809,0.15388576686382294,0.11363549530506134,0.6447910666465759,2.0049240589141846,4.035402297973633,5.4563798904418945,6.025303840637207,0.025267459452152252,0.0,0.003174498211592436,0.0,1.5707963705062866,1.5707963705062866,1.5707963705062866,0.0,-9.051614142663311E-7,0.0,8.296966669263384E-9,8.296966669263384E-9,8.296966669263384E-9,8.296966669263384E-9,-0.00486771808937192,8.296966669263384E-9,0.0,0.003366952994838357,0.0,8.1415376663208,0.0,0.0,0.07130541652441025,2.8855975386932187E-8,-2.2452445030212402,22.350072860717773,21.570451736450195,7.347699720412493E-4,1.352701074210927E-4,0.0,0.07147139310836792,0.0,0.015160121023654938,5.875664234161377,0.0,11.512925148010254,408.567138671875,0.0,9.328050509793684E-6,0.0,"{""type"":""Point"",""coordinates"":[-164.4354037394247,60.50973196225498]}"
5596,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,60.382752634931904,,,,-132.12938287171295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[-132.12938287171295,60.382752634931904]}"
5597,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,71.03520124970495,,,,-145.90958456533477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[-145.90958456533477,71.03520124970495]}"
5598,240.13026428222656,242.36761474609375,235.48643493652344,3485.216064453125,3485.216064453125,3.9743783473968506,11.22566032409668,2.70229172706604,1,5.589372594840825E-4,5.902397679165006E-4,0.0016282085562124848,0.32406505942344666,0.025937488302588463,0.08664891123771667,0.04339767247438431,338.53090889263086,1.2281638383865356,8.028532028198242,0.5122914910316467,-0.05816853046417236,0.003382563591003418,-0.014039158821105957,,824.8735311714394,5,6,6,6,5,53.671730041503906,62.22928465833795,-6.742939003743231E-4,5.148857235326432E-5,0.002125680213794112,-152.12820194697056,6.738647352904081E-4,5.970358033664525E-4,0.005543825216591358,-0.7954502105712891,-0.44978880882263184,-0.08308441191911697,3485.216064453125,3485.216064453125,-7.892213761806488E-4,4.469255873118527E-5,-0.0017899363301694393,726.5181274414062,601.487548828125,798.332275390625,5,5,5,0.43868792057037354,0.7193439602851868,1.599880576133728,1.4817801713943481,1.5215266942977905,54.26687240600586,55.40597152709961,49.87998962402344,0.18025626242160797,0.46835824847221375,0.8159911632537842,0.9470816254615784,1.2197976112365723,1.3387647867202759,0.10969437658786774,0.20192073285579681,0.9127804040908813,2.6284639835357666,4.846647262573242,6.183663368225098,6.6858696937561035,0.03861970454454422,-0.0011391546577215195,-0.001207064720802009,-0.0036444247234612703,1.5417120456695557,1.4851627349853516,1.5074875354766846,-4.878953914158046E-4,3.7328991311369464E-5,0.0016169423470273614,98.35541534423828,223.38600158691406,26.54123306274414,1.2281434535980225,8.028509140014648,0.512309193611145,26.135059356689453,26.058059692382812,24.09213638305664,260.51068115234375,1214.2548828125,47.33469772338867,92.65569305419922,11.71347427368164,596.23876953125,6.902966022491455,6.902966022491455,-0.6432267427444458,-0.6147139668464661,47.35133743286133,93.00334930419922,11.726824760437012,46.8260383605957,49.974449157714844,50.61638259887695,9.206111907958984,101.64012145996094,0.009922493249177933,0.014352526515722275,0.008002090267837048,"{""type"":""Point"",""coordinates"":[-152.12820194697056,62.22928465833795]}"
5599,27.432086944580078,27.69452667236328,23.26706886291504,908.7777709960938,908.7777709960938,27.087209701538086,40.349544525146484,10.8341646194458,1,4.7833690769039094E-4,4.675470117945224E-4,5.07031159941107E-4,-0.04906664043664932,0.412613183259964,0.640945315361023,0.14998875558376312,75.64551246445227,2.8773105144500732,10.199460983276367,0.2439441978931427,0.005651593208312988,0.03536558151245117,0.008972764015197754,,932.2729463236481,3,6,6,5,3,42.33340835571289,64.86695686143489,1.0252750507788733E-4,5.9274807426845655E-5,1.1656263814074919E-4,-141.85337351096925,4.808417579624802E-4,4.7228834591805935E-4,5.3167506121099E-4,0.40458592772483826,0.07320453971624374,0.00790442992001772,978.4588623046875,908.7777709960938,1.0002264752984047E-4,5.4533455113414675E-5,9.191875869873911E-5,914.6705932617188,877.3411865234375,928.5376586914062,5,5,5,0.8287658095359802,0.9143829345703125,1.5679705142974854,1.529607892036438,1.5563888549804688,63.24115753173828,70.17634582519531,54.6287841796875,0.13239693641662598,0.3907497227191925,0.800422191619873,0.9505481123924255,1.2944484949111938,1.4000217914581299,0.04518599808216095,0.007750169839709997,0.31323713064193726,1.4847334623336792,3.5845394134521484,5.234478950500488,6.014161586761475,0.0,-0.0069354865700006485,-0.006760718766599894,-0.008127483539283276,1.5736221075057983,1.5649734735488892,1.5653616189956665,1.0180027311434969E-4,5.885208156541921E-5,1.1588364577619359E-4,17.602331161499023,54.931766510009766,3.735287666320801,2.877311944961548,10.199470520019531,0.24395707249641418,3.945418357849121,3.956084728240967,3.5710437297821045,61.83443832397461,53.485191345214844,6.973428249359131,15.913174629211426,1.6268351078033447,873.5247802734375,7.41337776184082,7.340508460998535,0.3514206111431122,0.14346085488796234,7.543804168701172,18.901304244995117,1.6453877687454224,68.91847229003906,67.23399353027344,73.03931427001953,9.646071434020996,5.789010047912598,0.0012035429244861007,0.004254624247550964,1.5596912999171764E-4,"{""type"":""Point"",""coordinates"":[-141.85337351096925,64.86695686143489]}"
5600,174.82298278808594,185.79884338378906,172.6112823486328,3604.501708984375,3604.501708984375,3.208132743835449,12.776557922363281,0.7667487859725952,1,5.586521583609283E-4,9.478577994741499E-4,3.3424372668378055E-4,0.3150486350059509,0.024998366832733154,0.1186375692486763,0.004797096364200115,305.7055967665884,1.6185847520828247,13.9849214553833,0.08333727717399597,0.001785874366760254,0.02588200569152832,0.0031648874282836914,,1492.8969798837425,3,3,6,5,6,77.62603759765625,59.9037648107979,-7.727506454102695E-5,1.3234687503427267E-4,-2.1453388035297394E-4,-137.07800716003433,5.644567427225411E-4,9.693430620245636E-4,4.432641144376248E-4,-0.0630946084856987,0.012223460711538792,0.0019332552328705788,3604.501708984375,3604.501708984375,-8.307965617859736E-5,1.1086167796747759E-4,-3.235542681068182E-4,1376.9193115234375,1244.804443359375,1462.8795166015625,5,5,5,0.2439185529947281,0.6219592690467834,1.5699033737182617,1.47416090965271,1.501583218574524,50.786617279052734,53.59962844848633,49.38271713256836,0.195912167429924,0.4869976341724396,0.7480767965316772,0.8384376168251038,1.0266929864883423,1.1433957815170288,0.14710578322410583,0.759960949420929,2.010695457458496,4.30175256729126,6.201695919036865,7.104623794555664,7.35660982131958,0.32375264167785645,-8.223229087889194E-4,-0.0015413308283314109,-4.97092551086098E-4,1.571689248085022,1.5000429153442383,1.5047481060028076,-4.3734038627007976E-5,8.180044096661732E-5,-1.226191670866683E-4,115.97762298583984,248.0925750732422,30.017518997192383,1.6186326742172241,13.984953880310059,0.08329298347234726,34.190677642822266,31.58989906311035,33.91191101074219,245.22317504882812,2391.84765625,64.74909973144531,117.87960815429688,17.36066436767578,973.0702514648438,6.296735763549805,6.296735763549805,0.35699719190597534,0.06556246429681778,64.76942443847656,118.70650482177734,17.360960006713867,57.270965576171875,54.96695327758789,58.806156158447266,8.599699974060059,149.05453491210938,0.002776375040411949,0.029986752197146416,1.8582548364065588E-4,"{""type"":""Point"",""coordinates"":[-137.07800716003433,59.9037648107979]}"
5601,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,63.98565563700127,,,,-131.53217903818762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[-131.53217903818762,63.98565563700127]}"
5602,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,54.41621063044019,,,,-150.09075028735694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[-150.09075028735694,54.41621063044019]}"
5603,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,65.99100167404598,,,,-130.23703161230955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[-130.23703161230955,65.99100167404598]}"
5604,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,69.51099475802441,,,,-136.02581825451568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[-136.02581825451568,69.51099475802441]}"
5605,,,,,,,,,1,,,,,,,,,,,,,,0.0,,,,,,,,,53.401505271319316,,,,-164.8601121403326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[-164.8601121403326,53.401505271319316]}"
5606,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,52.40457429023619,,,,-130.58086304018508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[-130.58086304018508,52.40457429023619]}"
5607,352.901611328125,331.9784240722656,74.8191909790039,1102.6134033203125,1102.6134033203125,12.947903633117676,22.574800491333008,21.05942726135254,1,2.50089360633865E-5,2.3707407308393158E-5,3.0484009766951203E-4,-0.005709181539714336,0.5698050856590271,0.5915588140487671,0.5177506804466248,,0.7465417385101318,2.01041841506958,0.2899840772151947,0.0016717910766601562,0.014270305633544922,0.008694887161254883,,,1,1,2,3,4,45.27775192260742,60.3436600417606,5.1533195801312104E-5,4.1837287426460534E-5,5.910694599151611E-4,-161.84069006417153,5.54713151359465E-5,4.405136132845655E-5,6.69127213768661E-4,0.2029423862695694,0.024698574095964432,0.0025214834604412317,21852.90625,879.5468139648438,2.107081854774151E-5,2.1493329768418334E-5,2.2678234381601214E-4,10.129670143127441,6.100199222564697,15.134468078613281,4,1,5,0.4527921974658966,0.7263961434364319,1.5699604749679565,1.549314022064209,1.559315800666809,65.66432189941406,68.19252014160156,54.32221984863281,0.22344130277633667,0.5642392039299011,0.9201505780220032,1.068995714187622,1.3119066953659058,1.4545701742172241,0.1577167958021164,0.12413917481899261,0.6490610837936401,2.031452178955078,4.0630412101745605,5.47933292388916,6.042012691497803,0.028301460668444633,-0.0021673920564353466,-0.001462649437598884,-0.01544291153550148,1.5716322660446167,1.563584327697754,1.568010687828064,5.152290395926684E-5,4.182080738246441E-5,5.907240556553006E-4,6.589395046234131,10.618866920471191,1.584596872329712,0.7465420365333557,2.010417938232422,0.28998464345932007,0.6610826849937439,0.9285995960235596,1.1310278177261353,6.564455509185791,10.142013549804688,1.3101681470870972,3.3985114097595215,0.5600672364234924,11.515386581420898,12.358899116516113,9.146188735961914,0.21686141192913055,0.3200684189796448,1.5079270601272583,3.9486255645751953,0.6306880712509155,54.338802337646484,51.45956039428711,62.050079345703125,11.693106651306152,2.472569227218628,3.3397352672182024E-4,6.398635450750589E-4,1.9035223522223532E-4,"{""type"":""Point"",""coordinates"":[-161.84069006417153,60.3436600417606]}"
5608,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,53.937615881985835,,,,-152.42080032216114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[-152.42080032216114,53.937615881985835]}"
5609,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,56.33736274672032,,,,-150.7546592128343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[-150.7546592128343,56.33736274672032]}"
5610,65.05238342285156,81.49597930908203,114.22337341308594,106.17169952392578,106.17169952392578,54.925865173339844,46.32781982421875,74.62631225585938,1,5.90595998801291E-4,7.535328768426552E-5,0.006385188549757004,-0.004735724069178104,1.4914921522140503,0.9867164492607117,1.3812841176986694,9.981407714568382,16.37709617614746,42.085472106933594,3.113785743713379,0.07173621654510498,0.22535359859466553,0.12107229232788086,,957.7935029410038,2,2,3,2,3,46.551513671875,60.984457889827816,0.0018432080978527665,0.0014687898801639676,0.0028202226385474205,-144.48821035870301,0.00195526541210711,0.0015534396516159177,0.006455906666815281,0.9067138433456421,0.4884522259235382,0.08702503144741058,145.14207458496094,106.17169952392578,4.785386845469475E-4,-9.296500138589181E-6,0.002749504055827856,891.5235595703125,760.0079345703125,948.3650512695312,5,3,5,0.9912534356117249,0.99562668800354,1.5349282026290894,1.3684971332550049,1.4727450609207153,99.54301452636719,97.11791229248047,93.85609436035156,0.20471350848674774,0.5180527567863464,0.8447571396827698,0.9657315015792847,1.2098623514175415,1.3376035690307617,0.14091041684150696,0.14399844408035278,0.6922690272331238,2.2439188957214355,4.381740093231201,5.848976135253906,6.4520649909973145,0.031811945140361786,-0.009048251435160637,-4.517681954894215E-4,-0.25600942969322205,1.6066644191741943,1.5938507318496704,1.5938173532485962,0.0018314907792955637,0.0014095583464950323,0.00281756604090333,66.26993560791016,197.78555297851562,9.428423881530762,16.377098083496094,42.085472106933594,3.1137781143188477,3.734677314758301,9.469644546508789,1.4278590679168701,195.311767578125,3.278564929962158,10.980347633361816,42.652015686035156,2.254350185394287,953.5985717773438,6.143239974975586,5.830740451812744,1.4470484256744385,1.0403647422790527,19.717426300048828,59.91977310180664,3.8441483974456787,60.91650390625,56.34467315673828,81.90306091308594,8.13893985748291,0.8579388856887817,0.028633518144488335,0.057059165090322495,0.013078372925519943,"{""type"":""Point"",""coordinates"":[-144.48821035870301,60.984457889827816]}"
